id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
4502,4,64.5,0,0.0,28,852.3333333,0.013793103,0.02454844,0
4503,0,0.0,0,0.0,4,45.5,0.0,0.05,0
4504,1,18.0,0,0.0,26,1122.583333,0.027407407,0.048148148,1
4505,9,255.8666667,0,0.0,19,716.95,0.00952381,0.017346939,0
4506,3,209.0,0,0.0,18,412.3333333,0.0,0.01875,0
4507,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4508,1,37.0,0,0.0,10,240.4166667,0.018181818,0.022727273,0
4509,22,1951.279141,1,99.0,55,3373.015865,0.016438356,0.038292564,0
4510,0,0.0,1,21.0,15,498.5,0.0,0.026666667,1
4511,6,70.5,2,9.0,25,2852.0,0.013333333,0.043333333,0
4512,0,0.0,0,0.0,15,75.0,0.08,0.12,0
4513,1,132.0,0,0.0,8,209.25,0.0,0.022222222,0
4514,0,0.0,0,0.0,32,3837.5,0.0,0.00625,0
4515,13,318.7202381,1,0.0,60,1205.945238,0.008823529,0.01709646,1
4516,9,98.94444444,1,600.0,124,5731.094444,0.018346253,0.03371764,0
4517,0,0.0,0,0.0,12,1077.0,0.018181818,0.054545455,0
4518,5,215.5,0,0.0,61,1238.066667,0.004761905,0.020740741,0
4519,0,0.0,0,0.0,15,728.2,0.0,0.023076923,1
4520,2,17.0,2,23.0,70,2218.276547,0.018,0.035693651,0
4521,15,365.1111111,4,848.4166667,113,5882.174206,0.0,0.006584897,0
4522,0,0.0,0,0.0,4,40.0,0.0,0.05,0
4523,0,0.0,0,0.0,16,819.1666667,0.0,0.0125,1
4524,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4525,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4526,0,0.0,0,0.0,10,570.5,0.0,0.02,0
4527,0,0.0,2,39.0,19,1527.607143,0.038095238,0.083730159,0
4528,0,0.0,0,0.0,44,831.6083333,0.0,0.013178295,0
4529,0,0.0,0,0.0,21,952.5333333,0.0,0.01,1
4530,4,84.0,3,102.0,32,478.5,0.070588235,0.077843137,0
4531,3,119.0,0,0.0,6,197.5,0.022222222,0.022222222,0
4532,5,84.33333333,1,0.0,55,1699.327668,0.0,0.008461558,0
4533,0,0.0,0,0.0,6,91.0,0.0,0.033333333,0
4534,0,0.0,0,0.0,4,66.0,0.0,0.025,0
4535,0,0.0,0,0.0,4,47.5,0.05,0.075,0
4536,3,118.0,0,0.0,16,859.1666667,0.0,0.014814815,0
4537,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4538,0,0.0,0,0.0,10,103.0,0.02,0.036666667,0
4539,4,36.0,0,0.0,28,708.9166667,0.0,0.003846154,0
4540,6,108.0,2,43.66666667,118,3712.8116,0.003252033,0.010310363,0
4541,2,10.0,1,69.0,62,1279.333333,0.000645161,0.016052227,0
4542,3,377.0,0,0.0,14,634.0,0.0,0.013333333,0
4543,2,33.0,0,0.0,2,5.0,0.0,0.05,0
4544,4,155.0,0,0.0,60,3086.398654,0.000287356,0.019676875,0
4545,3,17.0,0,0.0,13,174.0,0.015384615,0.038461538,0
4546,5,136.0,0,0.0,30,2205.666667,0.0,0.012121212,1
4547,1,4.0,0,0.0,1,4.0,0.0,0.016666667,0
4548,0,0.0,0,0.0,26,553.5,0.0,0.008333333,1
4549,6,98.83333333,1,0.0,34,1644.857143,0.005,0.0265,0
4550,0,0.0,1,14.0,34,3900.428571,0.035714286,0.078938839,0
4551,0,0.0,0,0.0,46,944.2333333,0.004347826,0.017391304,0
4552,0,0.0,0,0.0,2,0.0,0.2,0.2,0
4553,0,0.0,0,0.0,15,1137.0,0.04,0.044444444,0
4554,0,0.0,1,126.0,45,1340.611199,0.028787879,0.028371212,0
4555,1,43.0,0,0.0,38,1348.7,0.0,0.028376068,0
4556,12,633.5,0,0.0,28,752.7166667,0.0,0.017027417,0
4557,0,0.0,0,0.0,4,14.0,0.0,0.05,0
4558,0,0.0,0,0.0,69,2734.818254,0.0,0.004353234,1
4559,0,0.0,0,0.0,58,2498.029762,0.020689655,0.046264368,0
4560,1,23.0,2,272.5,30,974.2698413,0.006451613,0.007885305,1
4561,0,0.0,3,70.0,7,110.0,0.04,0.07,0
4562,0,0.0,0,0.0,55,1728.025397,0.049318182,0.071645022,0
4563,2,45.0,2,55.5,4,77.5,0.0,0.033333333,0
4564,0,0.0,0,0.0,9,166.1666667,0.0,0.025,1
4565,1,0.0,0,0.0,10,304.0,0.0,0.02,0
4566,2,51.0,0,0.0,25,698.8333333,0.0,0.008727273,0
4567,5,47.33333333,0,0.0,4,34.83333333,0.028571429,0.035714286,0
4568,3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0
4569,0,0.0,0,0.0,9,597.0,0.111111111,0.144444444,0
4570,0,0.0,0,0.0,11,606.5,0.0,0.011111111,0
4571,0,0.0,0,0.0,10,246.9333333,0.006666667,0.01,0
4572,0,0.0,0,0.0,9,231.5,0.022222222,0.044444444,0
4573,5,109.8333333,1,37.0,24,1067.795238,0.0,0.008035714,0
4574,3,738.4,0,0.0,14,698.5833333,0.007692308,0.021153846,0
4575,0,0.0,0,0.0,14,115.6666667,0.057142857,0.076190476,0
4576,8,178.1666667,1,17.0,52,3095.975,0.012280702,0.02251462,0
4577,0,0.0,0,0.0,19,220.3848485,0.010526316,0.024642375,0
4578,4,173.25,0,0.0,16,2041.083333,0.04,0.055,0
4579,0,0.0,3,26.0,21,405.3333333,0.0,0.026086957,0
4580,6,102.5,1,10.0,23,237.25,0.0,0.005185185,0
4581,0,0.0,1,56.0,8,497.3333333,0.03,0.06,0
4582,0,0.0,0,0.0,9,87.5,0.0,0.033333333,0
4583,0,0.0,0,0.0,1,1364.0,0.0,0.1,0
4584,0,0.0,0,0.0,68,3177.791667,0.005970149,0.011488014,0
4585,6,281.3333333,3,108.0,14,562.6666667,0.0,0.011764706,0
4586,0,0.0,0,0.0,21,1045.0,0.0,0.031746032,0
4587,3,75.0,0,0.0,3,74.0,0.0,0.02,0
4588,0,0.0,0,0.0,10,701.0,0.0,0.03,0
4589,0,0.0,0,0.0,8,676.0,0.0,0.05,0
4590,0,0.0,0,0.0,9,232.8333333,0.033333333,0.046666667,0
4591,3,515.0,0,0.0,29,3229.169841,0.003225806,0.033064516,1
4592,0,0.0,0,0.0,20,584.0,0.0,0.003508772,0
4593,3,195.0,0,0.0,49,1179.014103,0.0,0.001923077,0
4594,2,31.33333333,2,51.0,19,523.7350649,0.002,0.025141026,0
4595,0,0.0,0,0.0,5,177.6666667,0.0,0.04,0
4596,0,0.0,0,0.0,16,157.9,0.05,0.0625,0
4597,0,0.0,0,0.0,18,824.8333333,0.0,0.023148148,0
4598,4,183.0,1,35.0,15,557.3333333,0.0,0.012631579,1
4599,0,0.0,0,0.0,7,499.5,0.0,0.033333333,0
4600,0,0.0,0,0.0,13,222.5,0.0,0.007692308,0
4601,11,1064.0,1,10.0,58,3816.366667,0.010606061,0.028059163,0
4602,0,0.0,0,0.0,6,78.66666667,0.0,0.033333333,0
4603,9,208.2666667,0,0.0,19,543.775,0.0,0.002380952,0
4604,0,0.0,0,0.0,69,1248.133333,0.005797101,0.029227053,0
4605,0,0.0,0,0.0,12,697.1666667,0.0,0.016666667,0
4606,3,14.5,0,0.0,61,1423.967857,0.01,0.022611111,0
4607,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4608,4,112.0,0,0.0,39,1379.5,0.006349206,0.027777778,0
4609,4,103.0,0,0.0,31,831.6666667,0.03030303,0.042121212,0
4610,0,0.0,0,0.0,14,186.9333333,0.042857143,0.071428571,0
4611,5,69.5,0,0.0,4,34.5,0.0,0.026666667,0
4612,0,0.0,0,0.0,38,454.2891775,0.011111111,0.014074074,0
4613,3,334.6,0,0.0,20,1201.6,0.011111111,0.022222222,0
4614,0,0.0,0,0.0,6,180.6666667,0.0,0.033333333,0
4615,2,29.0,1,14.0,106,3825.102381,0.007592593,0.039827675,0
4616,5,115.1111111,2,146.0,89,3639.737302,0.000217391,0.021383053,0
4617,0,0.0,0,0.0,17,344.3333333,0.005555556,0.030555556,0
4618,0,0.0,0,0.0,47,1447.577273,0.0,0.011134752,0
4619,0,0.0,0,0.0,4,6.0,0.1,0.15,0
4620,0,0.0,0,0.0,12,349.0,0.066666667,0.088888889,0
4621,2,51.66666667,0,0.0,35,1977.05,0.005263158,0.014912281,0
4622,5,78.4,0,0.0,35,706.4,0.024561404,0.039824561,0
4623,2,58.0,0,0.0,6,245.0,0.0,0.028571429,1
4624,0,0.0,0,0.0,20,1815.279762,0.012280702,0.029239766,0
4625,0,0.0,0,0.0,7,38.0,0.142857143,0.171428571,0
4626,0,0.0,0,0.0,4,113.5,0.026666667,0.046666667,0
4627,0,0.0,0,0.0,22,164.9166667,0.009090909,0.043939394,0
4628,0,0.0,0,0.0,16,838.1666667,0.0125,0.034375,0
4629,0,0.0,0,0.0,175,12634.62089,0.001156069,0.022134495,0
4630,8,50.75,1,26.75,22,553.5833333,0.0,0.017857143,0
4631,0,0.0,0,0.0,2,39.0,0.0,0.1,0
4632,4,15.0,1,0.0,38,1155.0,0.004545455,0.020454545,1
4633,0,0.0,0,0.0,20,419.0,0.0,0.01,0
4634,0,0.0,0,0.0,5,384.0,0.0,0.05,0
4635,0,0.0,0,0.0,7,93.7,0.028571429,0.071428571,0
4636,0,0.0,0,0.0,4,15.0,0.1,0.15,0
4637,4,99.29166667,0,0.0,59,4200.597222,0.017241379,0.021690178,0
4638,0,0.0,0,0.0,17,141.5,0.082352941,0.111764706,0
4639,0,0.0,0,0.0,11,543.3,0.018181818,0.036363636,0
4640,0,0.0,0,0.0,2,0.0,0.066666667,0.133333333,0
4641,3,99.0,0,0.0,32,886.9583333,0.00625,0.0125,0
4642,7,624.2,3,25.5,52,1887.158242,0.003508772,0.011497494,0
4643,3,96.0,0,0.0,11,565.0,0.0,0.011111111,0
4644,0,0.0,0,0.0,4,110.0,0.0,0.05,0
4645,6,1279.5,0,0.0,72,1032.761905,0.0,0.001388889,0
4646,0,0.0,0,0.0,42,879.0333333,0.004761905,0.024603175,0
4647,3,34.0,1,14.0,89,1332.088889,0.0,0.003296703,0
4648,0,0.0,0,0.0,10,355.0,0.0,0.04,0
4649,1,174.0,0,0.0,9,272.0,0.013333333,0.073333333,0
4650,0,0.0,0,0.0,12,241.2,0.05,0.054166667,0
4651,6,49.18333333,0,0.0,44,1065.501515,0.006333333,0.036774359,0
4652,0,0.0,0,0.0,6,224.0,0.0,0.011111111,0
4653,0,0.0,0,0.0,25,612.5833333,0.008333333,0.0125,0
4654,0,0.0,0,0.0,59,2516.833333,0.025423729,0.047740113,0
4655,10,237.8333333,2,23.0,82,1814.564286,0.002325581,0.010385835,0
4656,2,15.0,0,0.0,38,1880.966667,0.003703704,0.023809524,1
4657,0,0.0,2,131.0,36,868.4166667,0.0,0.001081081,1
4658,5,91.5,0,0.0,106,2980.889179,0.001851852,0.010139398,0
4659,0,0.0,0,0.0,13,893.2166667,0.0,0.008333333,1
4660,0,0.0,0,0.0,2,139.0,0.0,0.1,0
4661,0,0.0,0,0.0,3,26.0,0.066666667,0.133333333,0
4662,0,0.0,0,0.0,9,1331.0,0.022222222,0.044444444,0
4663,8,228.5,0,0.0,5,64.5,0.0,0.028571429,0
4664,10,268.1666667,0,0.0,148,4010.064286,0.017088608,0.033122363,0
4665,0,0.0,0,0.0,32,2759.633333,0.027083333,0.038541667,0
4666,0,0.0,0,0.0,8,215.0,0.0625,0.058333333,0
4667,0,0.0,0,0.0,8,72.5,0.025,0.0375,0
4668,1,54.0,0,0.0,31,2543.5,0.0,0.006666667,0
4669,0,0.0,0,0.0,3,16.0,0.0,0.066666667,0
4670,7,147.7907692,2,236.0,28,1246.124103,0.006666667,0.021453423,0
4671,4,141.7619048,0,0.0,20,850.0357143,0.025,0.041666667,0
4672,0,0.0,0,0.0,30,849.75,0.077419355,0.112903226,0
4673,0,0.0,0,0.0,28,385.5,0.087356322,0.106206897,0
4674,11,82.23484848,0,0.0,440,9951.869139,0.00185022,0.01009842,0
4675,0,0.0,0,0.0,22,584.5,0.009090909,0.036363636,0
4676,0,0.0,0,0.0,10,1038.333333,0.0,0.008333333,0
4677,0,0.0,0,0.0,19,741.8333333,0.0,0.019298246,0
4678,7,213.4333333,0,0.0,15,253.5541667,0.0,0.0125,0
4679,5,176.0,0,0.0,15,537.2,0.011764706,0.023529412,1
4680,5,454.0,1,17.0,29,1514.6,0.022222222,0.029112554,0
4681,16,313.8666667,3,153.5,156,3899.001328,0.000170068,0.011252929,0
4682,3,25.2,0,0.0,54,2008.807143,0.014423077,0.0136723,0
4683,3,152.0,0,0.0,9,117.0,0.0,0.016666667,0
4684,0,0.0,0,0.0,59,1889.7,0.005747126,0.014203612,0
4685,0,0.0,0,0.0,6,106.0,0.04,0.08,0
4686,0,0.0,0,0.0,19,725.3333333,0.010526316,0.023157895,0
4687,1,40.25,0,0.0,19,501.7666667,0.0,0.010526316,0
4688,3,39.5,2,51.0,33,814.5,0.006060606,0.01969697,0
4689,1,31.0,2,515.0,4,718.6666667,0.0,0.008333333,0
4690,0,0.0,0,0.0,4,25.0,0.0,0.1,0
4691,0,0.0,0,0.0,16,450.8333333,0.04375,0.06875,0
4692,0,0.0,0,0.0,3,0.0,0.2,0.2,0
4693,5,46.0,1,0.0,61,867.4642857,0.000585938,0.028052083,0
4694,1,32.0,0,0.0,13,813.8,0.0,0.030769231,0
4695,5,43.75,1,4.0,46,1203.083333,0.066226415,0.101042228,0
4696,4,182.0,0,0.0,15,484.0,0.0,0.015686275,0
4697,5,248.8,4,116.0,26,595.3416667,0.026728111,0.023763441,0
4698,1,15.0,1,0.0,62,969.15,0.001092896,0.027790788,0
4699,0,0.0,0,0.0,23,790.1666667,0.0,0.026086957,0
4700,13,189.2215153,3,22.5,108,4033.471998,0.007402653,0.013739852,1
4701,0,0.0,0,0.0,14,460.0,0.0,0.014285714,0
4702,4,89.8,1,47.0,39,1167.966667,0.005853659,0.014390244,1
4703,0,0.0,0,0.0,24,409.3030303,0.008333333,0.023611111,0
4704,0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0
4705,0,0.0,0,0.0,58,1645.966667,0.014285714,0.036607143,0
4706,0,0.0,0,0.0,22,428.45,0.004545455,0.012878788,1
4707,3,61.66666667,0,0.0,40,2872.916667,0.0,0.011965812,0
4708,1,101.0,0,0.0,4,100.5,0.0,0.04,0
4709,0,0.0,0,0.0,52,1622.433333,0.006410256,0.031730769,0
4710,1,113.6666667,1,2.0,16,589.6666667,0.0,0.003632479,0
4711,0,0.0,0,0.0,24,841.1666667,0.008333333,0.041666667,0
4712,0,0.0,2,6.0,1,25.0,0.0,0.066666667,0
4713,0,0.0,0,0.0,60,1147.615584,0.004285714,0.024416667,0
4714,1,19.33333333,1,104.0,42,2724.008983,0.0065,0.021312784,0
4715,0,0.0,0,0.0,16,973.5,0.025,0.045833333,0
4716,4,75.0,0,0.0,16,252.0,0.0,0.004444444,0
4717,0,0.0,0,0.0,3,76.5,0.04,0.047619048,0
4718,0,0.0,0,0.0,20,248.4166667,0.010526316,0.033684211,0
4719,0,0.0,1,5.0,66,2537.45,0.003956044,0.022177156,0
4720,0,0.0,0,0.0,77,3733.228571,0.018666667,0.048622222,0
4721,0,0.0,0,0.0,22,598.25,0.0,0.05,0
4722,1,4.0,0,0.0,13,161.1666667,0.024615385,0.061538462,0
4723,0,0.0,0,0.0,4,33.0,0.05,0.1,0
4724,3,51.0,3,89.0,6,154.5,0.0,0.02,0
4725,7,989.9,0,0.0,27,1474.233333,0.013333333,0.025634921,0
4726,0,0.0,0,0.0,14,116.8333333,0.064285714,0.085714286,0
4727,1,5.0,0,0.0,12,2054.333333,0.0,0.015384615,0
4728,2,67.66666667,1,17.0,7,258.0,0.0,0.022222222,0
4729,0,0.0,0,0.0,5,476.0,0.013333333,0.093333333,0
4730,0,0.0,0,0.0,13,283.5,0.0,0.030769231,0
4731,0,0.0,0,0.0,18,1217.85,0.0,0.020833333,0
4732,4,298.0,1,0.0,14,625.0,0.0,0.0125,0
4733,0,0.0,0,0.0,5,217.0,0.0,0.02,0
4734,2,107.0,0,0.0,14,167.5,0.08125,0.108333333,0
4735,0,0.0,0,0.0,6,24.0,0.133333333,0.166666667,0
4736,0,0.0,0,0.0,11,1760.0,0.036363636,0.072727273,0
4737,0,0.0,0,0.0,5,14.0,0.12,0.16,0
4738,0,0.0,0,0.0,8,358.0,0.05,0.075,0
4739,0,0.0,0,0.0,14,244.0,0.004761905,0.047619048,0
4740,3,61.0,0,0.0,31,1470.416667,0.0,0.006666667,0
4741,0,0.0,0,0.0,4,101.0,0.0,0.075,0
4742,5,75.89285714,0,0.0,51,4522.409524,0.015757576,0.042922078,0
4743,0,0.0,0,0.0,10,72.5,0.08,0.106666667,0
4744,3,37.5,0,0.0,46,1804.9,0.017730496,0.039361702,0
4745,0,0.0,0,0.0,6,63.5,0.0,0.016666667,0
4746,0,0.0,0,0.0,34,887.6666667,0.0,0.004747475,0
4747,0,0.0,0,0.0,40,1411.833333,0.0,0.001282051,0
4748,1,36.0,0,0.0,34,2240.166667,0.013541667,0.034895833,0
4749,5,123.5,2,13.0,37,3618.016667,0.002,0.030083333,0
4750,1,116.0,0,0.0,22,1245.6,0.008695652,0.030434783,1
4751,8,127.7,3,36.0,70,1675.525366,0.018181818,0.026731602,0
4752,2,54.0,0,0.0,11,220.9666667,0.020512821,0.029487179,0
4753,2,24.0,0,0.0,11,959.0,0.0,0.030769231,0
4754,1,19.0,0,0.0,16,278.9142857,0.007142857,0.04,0
4755,0,0.0,0,0.0,8,110.0,0.0,0.0125,0
4756,0,0.0,0,0.0,6,203.0,0.1,0.108333333,0
4757,0,0.0,0,0.0,5,82.0,0.04,0.12,0
4758,6,98.66666667,3,35.0,21,458.7,0.016666667,0.026388889,0
4759,1,31.0,2,13.0,23,759.6666667,0.013043478,0.05,0
4760,4,139.0,1,146.0,26,1740.45,0.016666667,0.03,0
4761,1,24.0,1,72.0,13,462.0,0.0,0.014285714,1
4762,2,37.0,0,0.0,8,603.0,0.014285714,0.033333333,0
4763,0,0.0,2,43.0,25,1053.080952,0.0,0.019786325,0
4764,0,0.0,0,0.0,75,1289.25,0.005479452,0.017351598,1
4765,0,0.0,2,7.0,11,192.75,0.0,0.034615385,0
4766,1,2.0,0,0.0,27,463.8333333,0.040740741,0.067530864,0
4767,1,0.0,0,0.0,18,224.5,0.0375,0.0625,0
4768,0,0.0,0,0.0,17,697.5166667,0.0,0.017647059,0
4769,6,141.5,3,474.5,46,1431.333333,0.003703704,0.015432099,0
4770,2,86.0,0,0.0,18,754.9166667,0.0,0.005555556,0
4771,0,0.0,0,0.0,5,161.5,0.0,0.02,0
4772,0,0.0,0,0.0,6,134.0,0.066666667,0.094444444,0
4773,0,0.0,0,0.0,4,880.0,0.0,0.05,0
4774,7,149.9166667,0,0.0,31,1539.791667,0.0,0.011728395,0
4775,1,21.0,0,0.0,31,945.6666667,0.006896552,0.010344828,0
4776,0,0.0,0,0.0,8,323.5,0.0,0.025,1
4777,1,5.0,0,0.0,59,1261.166667,0.035380117,0.060877193,0
4778,8,26.41666667,1,391.0,61,1037.807143,0.003174603,0.027115142,0
4779,0,0.0,0,0.0,2,14.0,0.0,0.1,0
4780,2,48.83333333,6,370.875,22,526.0281385,0.032142857,0.032738095,0
4781,4,88.62857143,0,0.0,39,659.9357143,0.0,0.0195595,0
4782,0,0.0,0,0.0,8,139.0,0.0,0.05,0
4783,0,0.0,0,0.0,26,419.352381,0.007692308,0.037130178,0
4784,2,52.0,0,0.0,28,1265.75,0.0,0.028888889,0
4785,0,0.0,0,0.0,3,91.0,0.066666667,0.133333333,0
4786,7,119.0,0,0.0,67,2421.060623,0.0,0.005379499,0
4787,3,39.0,0,0.0,6,1180.5,0.0,0.022222222,0
4788,12,81.22222222,0,0.0,181,4079.530461,0.01382199,0.023773007,0
4789,0,0.0,1,25.0,8,388.0,0.025,0.033333333,0
4790,0,0.0,0,0.0,10,428.6666667,0.0,0.022222222,1
4791,4,91.33333333,0,0.0,27,759.0857143,0.0,0.007407407,0
4792,0,0.0,0,0.0,4,1440.0,0.0,0.05,0
4793,9,181.375,0,0.0,116,4426.650649,0.0,0.008064516,1
4794,0,0.0,0,0.0,28,160.0,0.0,0.014285714,0
4795,4,115.0,0,0.0,53,861.3333333,0.003636364,0.008484848,0
4796,1,17.0,0,0.0,10,109.0,0.036363636,0.045454545,0
4797,3,74.0,0,0.0,8,129.0,0.033333333,0.072222222,0
4798,6,135.5,0,0.0,23,619.5,0.008333333,0.0125,0
4799,0,0.0,0,0.0,5,0.0,0.2,0.2,0
4800,0,0.0,0,0.0,19,806.8333333,0.0,0.010526316,1
4801,0,0.0,0,0.0,29,1131.315476,0.021428571,0.046071429,0
4802,6,561.0,0,0.0,29,1816.427273,0.011458333,0.020880682,0
4803,0,0.0,0,0.0,24,566.7272727,0.026086957,0.052318841,0
4804,0,0.0,0,0.0,19,468.8333333,0.046296296,0.075,0
4805,5,60.0,1,0.0,10,647.6666667,0.016666667,0.04,0
4806,0,0.0,0,0.0,2,59.0,0.0,0.1,0
4807,4,114.3333333,0,0.0,55,1247.357143,0.001886792,0.010691824,0
4808,2,70.0,0,0.0,18,443.0,0.0,0.02,1
4809,4,147.3333333,0,0.0,19,407.8333333,0.0,0.004347826,0
4810,1,5.0,0,0.0,9,95.3,0.0,0.02,0
4811,1,56.0,0,0.0,7,92.5,0.088888889,0.122222222,0
4812,0,0.0,0,0.0,3,258.0,0.0,0.066666667,0
4813,0,0.0,1,100.0,13,364.35,0.0,0.015384615,0
4814,0,0.0,0,0.0,40,4175.75,0.048333333,0.106,0
4815,0,0.0,0,0.0,9,326.0,0.0,0.055555556,0
4816,6,394.1,4,489.6,40,1190.4,0.0,0.012318841,0
4817,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4818,0,0.0,0,0.0,21,830.0,0.052380952,0.1,0
4819,0,0.0,0,0.0,5,99.66666667,0.0,0.04,0
4820,2,56.2,0,0.0,102,5978.180357,0.004692308,0.020329446,0
4821,6,104.1136364,3,95.0,95,2411.789279,0.0,0.01068254,0
4822,0,0.0,0,0.0,9,165.0,0.0,0.022222222,0
4823,0,0.0,0,0.0,10,111.4166667,0.0,0.025,0
4824,0,0.0,0,0.0,10,377.5,0.02,0.06,0
4825,0,0.0,0,0.0,13,190.25,0.030769231,0.049230769,0
4826,0,0.0,3,101.0,7,208.5,0.0,0.025,0
4827,0,0.0,0,0.0,14,1225.0,0.015384615,0.015384615,0
4828,5,1023.0,0,0.0,46,4681.894444,0.008,0.024380952,0
4829,0,0.0,0,0.0,4,107.0,0.0,0.05,0
4830,0,0.0,0,0.0,11,161.0,0.0,0.018181818,0
4831,5,341.4,0,0.0,20,645.7095238,0.010526316,0.015789474,0
4832,8,117.0238095,2,57.0,11,252.8928571,0.0,0.011078431,0
4833,3,150.0,0,0.0,42,1722.5,0.0,0.01037037,0
4834,0,0.0,0,0.0,5,35.66666667,0.08,0.07,0
4835,0,0.0,0,0.0,24,460.45,0.016666667,0.031944444,0
4836,6,449.25,0,0.0,29,778.3583333,0.013793103,0.024137931,0
4837,2,14.0,2,10.0,17,713.3333333,0.0,0.011111111,0
4838,0,0.0,0,0.0,7,67.33333333,0.1,0.097142857,0
4839,0,0.0,0,0.0,27,392.4666667,0.0,0.007407407,0
4840,0,0.0,2,7.0,23,198.8848485,0.0,0.012,0
4841,8,121.1666667,0,0.0,70,961.5493506,0.005263158,0.013089192,1
4842,0,0.0,0,0.0,29,1155.5,0.05862069,0.095402299,0
4843,0,0.0,0,0.0,4,93.5,0.0,0.05,0
4844,9,146.25,0,0.0,25,575.0,0.006666667,0.019666667,0
4845,7,233.0,0,0.0,45,881.7412698,0.000531915,0.029964539,0
4846,2,135.0,0,0.0,53,1511.195238,0.005454545,0.025787879,0
4847,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4848,2,127.0,0,0.0,13,473.5,0.015384615,0.042307692,0
4849,0,0.0,0,0.0,3,400.6666667,0.0,0.05,0
4850,5,224.5833333,5,84.0,15,674.247619,0.008695652,0.013043478,0
4851,1,23.0,0,0.0,20,723.25,0.036363636,0.050606061,0
4852,0,0.0,0,0.0,8,211.0,0.0,0.028571429,0
4853,0,0.0,0,0.0,11,976.0,0.0,0.033333333,0
4854,10,268.0,2,7.0,24,551.6666667,0.008333333,0.020833333,0
4855,0,0.0,0,0.0,2,27.0,0.0,0.05,0
4856,1,16.0,0,0.0,14,446.8333333,0.0,0.01,0
4857,2,55.0,1,36.0,24,914.5060606,0.015384615,0.016666667,0
4858,0,0.0,0,0.0,14,108.0,0.0,0.007142857,0
4859,1,4.0,0,0.0,50,549.9166667,0.0,0.008163265,0
4860,0,0.0,0,0.0,31,1383.166667,0.030107527,0.090322581,0
4861,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4862,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4863,0,0.0,0,0.0,41,1271.333333,0.029268293,0.047560976,0
4864,0,0.0,0,0.0,4,31.0,0.1,0.125,0
4865,1,0.0,3,92.5,9,359.1666667,0.0,0.018181818,1
4866,3,33.0,0,0.0,2,26.0,0.013333333,0.07,0
4867,1,15.0,1,157.0,36,3010.532051,0.0,0.014619883,0
4868,0,0.0,0,0.0,7,243.0,0.057142857,0.085714286,0
4869,4,46.4,0,0.0,128,5287.233333,0.0171875,0.034482887,0
4870,12,672.0952381,2,86.0,23,237.0952381,0.0,0.010344828,0
4871,3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838384,0
4872,1,90.0,0,0.0,30,860.3166667,0.0,0.008888889,0
4873,0,0.0,0,0.0,9,148.3333333,0.04,0.058,0
4874,7,188.1666667,0,0.0,52,1089.642857,0.003508772,0.010233918,1
4875,0,0.0,0,0.0,25,1229.25,0.025333333,0.038133333,0
4876,0,0.0,0,0.0,2,21.0,0.0,0.05,0
4877,0,0.0,0,0.0,103,1934.992857,0.029901961,0.044501535,0
4878,4,82.0,0,0.0,13,242.0,0.0,0.018181818,1
4879,1,178.0,0,0.0,3,110.0,0.0,0.016666667,0
4880,4,177.0,0,0.0,39,1905.152381,0.005,0.016458333,0
4881,0,0.0,0,0.0,5,223.0,0.0,0.04,0
4882,0,0.0,1,85.0,2,35.5,0.0,0.066666667,0
4883,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4884,5,2156.166667,2,92.0,15,463.0,0.036363636,0.042207792,0
4885,0,0.0,0,0.0,14,148.0,0.064285714,0.1,0
4886,0,0.0,0,0.0,6,202.0,0.0,0.016666667,0
4887,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4888,5,105.5,0,0.0,16,733.252381,0.0,0.006862745,0
4889,6,475.75,1,18.0,28,1559.65,0.0125,0.027083333,1
4890,0,0.0,0,0.0,13,208.8333333,0.030769231,0.088461538,0
4891,1,30.0,0,0.0,21,204.1666667,0.028571429,0.048412698,0
4892,6,79.1,0,0.0,25,434.6714286,0.0,0.007142857,0
4893,0,0.0,0,0.0,13,229.5,0.0,0.015384615,0
4894,0,0.0,1,5.0,10,649.5,0.0,0.02,0
4895,1,34.0,0,0.0,12,2052.833333,0.016666667,0.016666667,0
4896,0,0.0,0,0.0,1,0.0,0.2,0.2,0
4897,6,595.1,3,1439.0,19,1119.716667,0.0,0.016666667,0
4898,0,0.0,0,0.0,27,1192.22619,0.0,0.0016,0
4899,7,74.0,3,31.0,13,292.0,0.0,0.0125,0
4900,6,212.0,1,9.0,10,491.0,0.0,0.004444444,0
4901,3,27.53333333,1,0.0,45,3141.258333,0.02173913,0.040017253,1
4902,4,133.5833333,2,64.0,67,1222.470924,0.014414414,0.025810811,1
