id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
5609,11.210645,-0.483274,11.975327,6.351283,6.62262,3.41719,-3.056992,-2.940665,-0.530426,-0.677482,-8.282801,-6.627397,13.331403,-3.354201,-6.119139,0.655771,6.088153,5.816767,-6.392512,7.597353,3.072761,3.714972,3.74791,-2.682241,7.093036,4.338799,1.875951,-9.144955,7.149513,-2.979306
5610,11.140226,10.645656,6.101479,0.460061,-5.982507,-6.530042,9.213447,4.270109,2.598343,-0.025756,7.06025,1.87678,-5.897831,-5.298025,3.021859,2.607059,2.736498,6.541847,2.601867,4.596453,-7.057921,2.873056,0.181106,-8.986794,-7.237904,0.346176,13.27118,-1.868839,7.485505,10.123871
5611,7.010631,-2.269647,7.782836,8.512541,6.74826,-5.208883,0.82012,-5.069352,-7.839458,-6.30679,-5.515898,-1.493306,3.494496,6.925659,4.232217,1.478372,5.139116,5.562663,-1.702487,5.181074,9.814096,8.131907,12.485051,0.269632,5.071827,2.79402,8.111449,-7.252718,1.935705,-7.19914
5612,11.010722,-3.618502,8.008501,7.002903,10.556411,-7.508491,1.776758,-7.170344,-11.272161,-8.39949,-11.481298,-4.12788,-4.144044,5.378117,1.560412,10.700872,16.881508,3.820858,-2.696417,2.564281,5.329794,11.504416,9.332781,-7.079571,5.557364,6.61334,-2.561092,-5.459269,7.201019,-5.746136
5613,2.112257,9.051091,1.44317,-11.725778,6.173018,6.149295,4.719162,5.747749,2.870324,-0.82256,-3.974393,-0.96741,-7.484507,-7.658111,-4.015922,10.419957,-1.450226,-0.148623,8.220554,-2.41404,-5.259894,-6.622557,9.235105,17.534155,1.295456,1.639441,4.969244,-5.645915,12.286836,-11.254784
5614,12.340445,1.70555,7.735944,-10.314963,8.448538,0.293111,6.778439,5.71833,0.546572,2.416316,-7.190242,-4.137494,-16.523986,-3.849248,1.08997,5.980764,6.507842,0.420537,4.181601,-7.263672,-6.192668,-3.444605,-2.475539,6.250499,1.130255,0.737766,-1.014603,-3.871351,3.681996,-1.327558
5615,-2.390149,1.81586,3.707943,-4.682427,2.478255,8.001442,7.759075,0.481391,8.381248,11.641039,-4.985706,-5.563807,-6.629754,-1.839447,-5.383529,4.085171,5.838178,-4.604604,13.646853,-2.526704,-2.295752,2.51459,-4.893277,9.698276,8.396669,5.858666,5.096231,-2.937492,-0.298658,-4.197038
5616,5.48264,-7.630112,1.432084,8.396867,-4.305081,-5.367203,9.612706,2.276949,-3.147096,-7.928705,-2.105963,-7.173789,4.304544,0.882067,6.294546,7.933704,8.653637,8.728944,-0.845995,3.08744,-0.465069,2.725614,-0.626254,-2.040343,0.870643,8.243044,-2.895198,-2.338986,2.518505,-1.123458
5617,-0.079639,0.155874,-3.893911,-0.918725,-4.376489,-4.842303,12.174985,2.354704,10.466157,2.929404,5.241889,1.680622,-9.203955,-14.091521,9.076637,1.715996,-4.458497,12.261498,-2.091968,5.880457,-4.389255,-4.339563,-1.478294,-0.732785,1.918953,9.47418,15.894332,-8.554329,13.611481,10.84859
5618,-1.743456,-13.19532,7.776484,-12.718586,2.814898,-9.341978,4.834648,-5.344777,-2.11218,4.484683,4.598412,-0.359645,-3.610566,-3.143898,0.151325,-4.905339,-5.166304,-8.435364,-3.936287,5.638994,-6.592057,-5.195511,-4.820448,4.643546,-5.800957,-4.960775,8.220054,1.297307,1.14375,5.846466
5619,4.581819,-2.869615,10.214201,4.276817,-0.127114,-1.495158,-1.070503,-3.054467,-3.510122,-1.652574,-8.567497,-8.386316,1.522033,7.453061,-8.570943,4.455698,2.109165,5.08429,1.78137,9.661082,9.893967,6.39256,8.266112,-7.053686,10.382912,6.457765,0.949347,-2.291891,-1.010685,-10.608721
5620,1.737341,-6.313489,6.74089,9.474833,2.486236,-4.007194,0.180231,-0.066648,-4.889992,-1.769611,-6.710914,-1.720095,4.364505,3.776415,-1.596262,1.494088,5.416416,7.825557,-12.373838,5.887628,7.170112,6.043498,2.04367,1.102805,2.549717,3.90602,5.788403,-2.119166,-1.013221,-7.587882
5621,-10.178571,-6.83899,8.14668,-11.95837,0.026337,3.499549,14.025079,-8.719116,-11.267913,8.747134,13.189768,-10.318431,4.719356,2.46111,8.880851,-1.398932,-3.766802,-5.594125,-6.949143,10.938302,1.053365,-6.909635,-3.03967,10.060235,-1.412676,-11.429693,18.742067,9.190604,5.884738,3.68239
5622,-3.327145,-1.946656,6.554432,-0.264622,5.997799,-6.45337,3.791139,-1.488553,-7.330186,6.215639,6.90241,0.23726,6.567525,3.834564,8.471512,4.444687,0.479549,-9.541029,4.435986,-2.808443,-15.211447,-6.201326,-11.450315,-4.842303,-12.182985,5.183066,2.807794,-0.578732,-10.572336,3.56504
5623,3.846714,-7.013863,7.339513,10.03848,-1.729048,2.145884,9.577389,-3.553145,-4.800163,-3.930906,3.77593,-13.150543,6.366211,3.806234,4.001599,3.9995,8.337416,2.51928,-4.257154,5.623358,6.193593,7.754482,-3.292862,-5.065493,4.063085,11.892108,12.109747,-5.929894,9.89675,-10.611008
5624,11.68385,2.404598,3.339139,-5.538964,1.630799,6.975927,-1.839647,3.859701,1.975772,-0.722454,-2.740489,-10.094589,-4.143433,-0.046942,-10.407203,4.122443,7.849253,-5.728957,-6.265111,-3.691729,-6.290646,0.521057,5.056573,8.437472,4.556959,0.2528,11.785528,-4.143134,10.614618,-5.184736
5625,6.153764,16.814401,0.187562,-3.713788,3.25883,10.328614,8.570381,7.843469,12.71779,5.772915,-6.106259,-11.935954,-4.697299,-10.860894,-2.360128,0.72778,4.135259,-8.825269,8.85478,-0.368298,-1.709978,-2.674244,5.191741,0.66223,4.348351,2.81756,1.147753,-8.815923,5.400213,-4.887459
5626,5.984525,2.237568,6.67399,9.610862,2.243641,-9.373101,4.794249,2.639783,11.29373,13.952328,-0.322205,2.690837,-3.154592,2.960621,5.834708,-9.734882,2.22203,8.918047,4.121886,12.611987,-1.089258,5.954111,7.294326,-6.549892,6.563962,3.974389,2.817056,-1.170793,6.569856,0.401469
5627,2.023668,-6.227515,0.709113,-4.143902,6.886369,-12.549558,2.302965,-2.696573,-8.552216,3.447161,8.323944,-11.312724,12.08148,-0.055817,4.737954,-0.679067,-3.397169,-5.671559,-1.919904,1.022057,-3.670794,-5.034496,-5.379007,9.183455,-6.674305,-4.730609,9.49301,4.214206,-3.400403,9.696657
5628,8.182032,2.226783,3.619332,-6.09298,6.922432,6.539744,5.803828,1.08104,1.94239,-4.218217,1.024017,-3.696809,-6.090121,-7.987752,-4.338944,4.695735,-0.907962,0.413539,2.347892,2.488684,-10.018783,-4.723157,5.922263,15.627575,-0.015489,1.747672,-1.808848,-0.16244,5.959897,-4.238651
5629,11.770404,-2.054349,5.059058,7.997993,-6.83252,2.278988,6.773174,6.017326,1.988721,8.35553,5.3617,4.838685,-6.399692,-7.903006,3.799746,-6.607027,-6.31999,5.458862,4.902111,6.639337,-4.027528,6.058401,7.843244,-2.697476,-2.967199,1.834134,13.901638,-1.253932,10.512135,4.623881
5630,5.835148,5.769704,6.704413,-0.240676,-9.271748,0.362881,1.61336,6.54538,5.796604,4.390255,1.712797,8.427555,-0.859763,6.026687,3.179272,-8.272015,-6.419032,1.072572,0.846576,4.323124,-7.375527,4.185127,7.46699,-5.713097,5.421513,3.175307,2.720751,0.504677,1.790427,8.042479
5631,-4.66908,-6.62281,7.566693,-6.976184,6.397267,-4.916364,9.356861,-4.86208,-6.444226,7.22679,5.102796,0.504431,2.614824,11.820234,6.071516,-3.18361,-2.141957,-3.337309,2.046389,-0.524241,-1.904203,-1.99535,0.330615,-5.661785,-10.093023,-1.63126,12.628725,8.503063,-7.806597,10.421744
5632,4.6822,1.817966,5.624636,7.858988,-0.779341,-5.926212,5.406811,3.576015,-0.195346,13.57309,5.925169,2.392439,-6.257055,-6.654487,-1.11811,-7.173735,-7.550281,10.004509,2.779796,11.697891,-10.205561,1.063052,10.741707,-8.691535,13.376069,10.640945,7.206521,0.451266,9.248215,-1.365697
5633,6.293665,-7.496586,3.606698,-2.16858,7.504934,-17.951893,7.451773,-5.626604,-9.110807,-13.232732,-5.679223,2.940393,-4.697251,8.436285,13.512178,6.029607,3.749899,8.622211,-2.513983,0.489473,2.028413,-1.014995,8.582317,1.634338,6.85697,2.727452,-0.725314,2.244712,1.590473,-2.534348
5634,7.391426,4.537555,5.422911,-2.963008,0.130422,7.597945,8.006665,7.804693,0.260985,3.584621,-4.95447,3.718264,-11.195708,0.431155,-9.327472,12.091172,1.380878,-8.865784,3.303392,-4.58623,-6.973094,-8.156603,10.460655,8.682444,4.290877,8.81232,10.329876,-5.111575,6.498432,-4.177115
5635,1.402017,4.314065,-0.44632,5.636825,-13.17987,-15.122623,-1.74761,6.024126,3.605308,5.73624,7.027659,5.34702,-5.410209,-5.963345,1.838659,2.58687,-5.279497,13.212913,12.235892,2.201765,0.550369,16.149586,0.74273,-12.260213,-1.623472,5.15657,14.151405,-15.215775,0.520978,9.738347
5636,0.865237,-0.909448,14.026575,4.259419,7.86544,4.476667,2.25758,-7.722433,-4.791902,-3.232916,-8.462364,-8.71965,7.909009,4.108907,0.392966,2.698606,5.032305,4.208123,-3.922205,3.870849,2.04169,6.048527,4.525652,-4.085959,3.47077,-1.510195,4.503947,-4.379823,14.325608,5.486645
5637,-1.194199,10.072574,5.504769,-6.16525,3.059596,-1.206963,4.40213,11.584613,10.114394,4.767868,-11.054238,-4.921205,-10.977128,-4.498404,1.360123,3.886592,11.372079,-2.725921,9.056363,-5.240241,-4.662957,-2.15326,-1.183742,7.681491,10.364565,6.986218,11.845938,-6.991043,0.562639,-2.593965
5638,-10.018765,-6.053892,5.718477,-1.012548,-1.070526,-3.895966,6.133142,-0.886648,-1.085704,4.611204,8.962403,2.435828,10.079598,-1.137704,6.970854,-6.512206,-2.669639,-7.278442,2.792387,-0.265089,-4.206888,-1.313039,-5.798292,6.904812,-5.884612,-5.436722,3.12163,3.708747,-3.197122,9.082867
5639,15.55314,6.538152,5.158334,-4.223181,14.070219,-4.260511,-2.553739,8.505325,7.494055,2.375542,-1.84317,-14.603525,-9.147042,-7.060311,-11.215626,6.281221,9.993647,-1.307912,-2.305223,-5.185774,-7.19171,-9.225937,4.151917,5.46865,7.541485,3.638894,12.438136,-5.035034,2.012397,2.956719
5640,-8.642252,-9.060819,1.335684,-11.711006,5.101649,-7.945598,-7.174978,-8.158571,-2.295283,-6.371836,5.324663,-5.140652,5.155501,0.882624,1.37839,-8.648468,-1.817033,-3.629866,-12.853774,3.546656,-2.03245,-6.313064,0.99709,-0.327611,-8.664816,-9.189285,-0.523246,6.361415,-5.425644,2.821754
5641,6.516838,-1.995783,7.450107,-5.157436,0.109888,-8.518841,10.252374,-0.987295,-2.508093,9.860147,13.95395,0.349527,3.853801,0.309135,11.702986,-1.609735,-7.400223,-3.052789,-3.795058,2.796908,2.331467,0.585681,-9.902767,-5.131035,2.077212,-3.183708,7.369469,-13.32685,2.560873,6.695978
5642,-0.021028,11.255271,0.033332,9.572111,-0.724747,-10.588155,8.273109,3.395351,6.827264,7.254634,12.508055,5.693477,-2.267133,-4.64869,11.305538,-7.038479,-5.993655,14.982741,8.307202,-0.345237,0.680735,4.61176,14.00875,-1.995943,18.571101,4.526677,4.344157,-0.924953,9.986803,0.0593
5643,-4.455808,-9.573882,16.96068,-3.666569,12.581127,2.06912,5.990362,-12.322407,-11.751581,7.013849,1.232556,-5.311042,7.69835,0.942339,8.680873,0.127183,-8.313533,-9.464728,-5.554174,9.380268,-1.227755,-8.875334,-15.539576,-9.353737,-7.691655,-7.888466,13.170513,8.738311,-1.668071,6.060955
5644,8.195039,7.817737,4.621649,-1.401104,4.022495,4.842966,7.241687,7.824831,11.062126,1.146131,-9.102497,-11.252902,1.210912,-0.931972,-8.963303,4.220656,9.390904,-4.877503,-4.95707,-3.8022,-1.086558,-10.00588,4.037929,3.491105,6.416055,4.806004,-3.534567,-0.102593,3.432231,-6.743474
5645,8.922623,1.018403,7.964687,4.512335,0.892133,-4.642141,-1.110389,2.082896,-6.491715,-9.541111,-0.215758,-4.464641,3.26938,5.326174,-4.78561,6.639296,7.663396,4.480397,-2.128036,5.28479,6.358039,11.022485,5.140679,3.710964,14.211035,1.564667,1.59518,-12.384891,10.585043,-5.562916
5646,-0.427247,-1.168911,9.311591,2.389456,12.533237,-3.050421,4.936643,-1.561593,-8.544733,-5.400946,-10.474265,-2.026884,-0.449513,3.023547,4.031539,11.197875,12.348298,-7.708787,0.013434,8.930369,3.518353,13.111751,1.336402,-8.566265,9.051441,5.381162,-5.693909,-0.627129,8.052094,-9.587973
5647,2.991898,7.904112,-12.45327,-9.543104,11.392471,4.743205,0.586534,11.161286,3.818253,4.852815,-5.366654,5.134722,-1.921802,-3.958047,-0.205997,7.220685,12.929303,-4.95358,5.700326,-5.811197,0.954188,-9.125335,6.528195,2.953215,4.898295,5.065483,12.067078,-5.621477,4.456198,-4.827395
5648,5.491223,-4.01973,4.467935,1.952855,0.888776,-5.059133,2.906481,1.286409,-2.386548,-5.893721,-5.285105,4.73178,0.185229,5.356175,7.96926,0.407525,-2.859825,9.543903,0.414113,6.283421,0.417214,1.404622,4.460961,-1.792533,6.143326,0.739981,0.967133,4.862508,-0.83652,-13.373243
5649,-8.543357,-3.724252,4.08131,-0.477535,3.857282,-2.781718,7.836441,0.184882,-4.967714,2.486582,14.060056,-15.660437,5.025768,5.40381,4.546464,-9.748201,-5.066943,-1.232393,-7.702866,9.973909,2.250595,-8.165122,-6.513041,-0.122504,-6.284284,-1.280672,6.412591,9.771362,-8.175877,6.645647
5650,6.988168,-0.220833,13.868618,1.995091,5.450285,-10.078417,7.954038,-1.339474,-0.313018,-6.926816,-18.24578,-3.472463,9.648569,3.135152,-0.87764,4.194944,7.161185,7.776703,0.637731,6.587182,3.402492,3.533261,5.27734,-6.165217,2.947335,0.826653,-1.482803,-7.117258,10.624796,-15.105732
5651,0.932027,-6.306695,4.618167,-4.404566,5.137586,-8.53407,13.608041,1.250081,-2.05011,3.819046,0.882063,-7.716375,-4.447239,3.82789,8.614769,-3.695474,-7.709713,-10.899521,-1.773276,8.915086,-6.479258,-1.715424,-4.459529,-4.34565,-9.34462,-1.475985,0.913012,3.011004,-5.488356,5.878045
5652,6.45643,11.767336,16.213267,2.124665,-4.544655,-4.446953,8.479702,2.32247,7.947155,-5.137314,16.450838,5.207651,2.69144,-0.938653,4.737835,-6.476913,-5.943903,-1.818761,3.905739,1.827753,-4.174286,3.875864,9.692273,1.675772,3.140326,3.269377,6.79501,5.458962,8.02304,-1.976497
5653,-12.85799,-1.815592,6.755486,-5.70961,2.226156,-1.649718,3.739644,-0.759837,-5.624083,4.512571,1.228455,-10.122111,0.790136,5.629445,4.604605,-0.558873,5.197123,-14.077723,-5.175555,1.082006,-12.777809,-2.597305,-6.060705,-11.690178,-12.604601,-4.735349,10.925481,-2.243032,-5.470761,0.964392
5654,9.095597,-5.04109,12.95276,2.304486,4.470692,-5.960408,-3.459572,-4.3074,-1.994722,2.214795,-7.568115,-3.95352,8.523245,5.858847,4.418634,4.407944,2.106989,-0.454654,-0.107754,3.209152,7.130797,6.724935,4.000113,0.681235,4.429512,5.709215,1.908679,3.406492,5.883378,-1.086052
5655,11.831123,5.186866,8.460863,-7.506197,5.356307,3.538033,-4.023126,5.371041,8.600052,5.546168,-1.385756,-6.835861,1.157778,-10.295372,0.817135,-0.744204,4.156774,-8.810966,10.905769,-0.529542,-5.409053,3.27941,5.379232,3.221164,1.404096,4.343158,7.450083,-9.112002,4.755638,-4.042772
5656,-2.346153,-4.796337,17.067518,-4.139368,13.627194,-3.306787,6.917949,1.467497,-5.490477,-2.532976,5.569554,0.509472,6.94624,2.01716,6.862426,-4.653531,-5.203744,-6.0571,-2.936277,2.858499,-10.035957,-6.264199,-10.39532,-13.181244,-10.89475,4.433778,5.158571,-6.435507,-1.773445,10.171717
5657,3.348127,9.173168,2.896189,-6.526557,0.605226,10.99,9.379913,9.523077,7.097871,1.835897,-4.048005,-0.28823,-2.5349,-6.589944,-7.944104,4.36475,8.072598,-8.786447,4.129106,-1.428831,-3.394743,-11.423273,2.525981,-2.617024,-3.02123,10.396925,0.854165,-7.641025,3.085673,-8.186322
5658,13.40948,-0.357427,1.593138,6.590641,-7.54442,-3.319813,6.88577,-5.341674,-4.042901,-10.005225,-10.042214,-6.01958,1.722198,6.152743,8.934875,6.647668,-0.54475,13.304478,-3.548543,2.166426,8.209979,6.116533,12.491863,-5.565039,9.588215,-0.238931,6.74784,-8.773062,12.467173,-5.77186
5659,8.488712,4.480591,4.621827,1.978154,-2.872437,-5.106338,9.238618,6.592881,5.596374,6.26653,9.573179,-3.280444,-9.372846,-10.631586,0.949497,-12.158659,-11.709821,6.653369,2.160094,2.622502,-11.646432,7.082727,16.397011,-6.717439,7.245162,10.324198,7.444131,3.376399,9.965475,0.491741
5660,4.839284,5.282924,10.477659,7.059633,-3.446563,-12.067975,7.212177,-0.118095,6.676886,4.544452,-0.732894,13.392201,-8.117432,-2.514163,3.666288,-2.612359,-0.40876,5.680624,0.692426,5.776641,-0.143905,1.58923,2.042288,0.766332,5.870388,-0.106236,1.278422,-14.237495,-0.883976,9.513348
5661,7.45906,-2.398139,3.30741,4.12754,3.779349,-5.101508,5.132638,-11.529411,-5.495053,-10.173246,-8.56316,1.77724,3.593792,11.739915,14.77599,5.43684,3.296521,0.33464,-2.202218,4.895021,2.410365,1.649147,2.307931,-9.799077,2.483664,2.890642,10.464679,-7.803527,10.671919,-7.452015
5662,7.765922,13.80127,5.20709,-6.969841,1.202209,1.994516,0.240537,8.134933,12.100744,-1.506553,-1.65364,-8.864274,-4.606501,-0.324294,-5.648659,11.636526,8.400336,-3.660983,0.281988,-4.105037,-1.483625,-12.638583,0.427826,7.452968,10.03805,7.96354,15.876877,-3.210634,11.578036,-5.716005
5663,8.273533,6.873365,7.574025,1.836054,-9.305974,-8.261691,0.254976,-2.770114,9.660265,5.286567,9.190675,8.542558,-1.963888,-2.231175,1.75559,-4.407512,-10.048933,-3.84418,3.970008,0.276607,-8.540605,-0.942945,3.860784,-7.201458,9.811315,3.280064,6.308237,-0.554014,6.71181,4.686004
5664,-0.612804,-0.287857,6.440955,7.114226,7.526445,-0.586774,-0.854691,-4.581046,1.395781,0.373876,-6.78564,-0.133871,3.3895,2.733524,3.382499,2.695516,4.393696,2.48592,-3.254872,5.57393,1.978959,6.318774,6.039565,-1.020607,3.985994,6.268336,7.719186,-5.639087,3.785781,-6.725402
5665,14.828935,2.218508,6.214611,4.387199,-10.627313,-5.066518,-3.376836,-0.278221,11.658882,7.729891,5.421005,8.646324,-9.423239,5.570766,5.795416,-1.431323,-8.589091,-1.512125,8.424828,7.856552,2.266388,5.066126,4.706192,-4.224786,-1.95207,0.848003,4.344685,-9.734435,3.273192,9.003341
5666,-10.039766,-2.28251,9.73192,-4.302612,9.540488,0.628145,11.207833,2.360633,-5.23999,5.705065,9.224292,-4.073522,11.411539,13.899784,3.216591,-9.977787,0.635836,0.444567,-0.695007,9.21216,-7.860959,-7.123205,-9.044024,-13.614941,-9.239706,0.127637,13.354606,-0.729994,-8.911033,8.146077
5667,5.473345,1.942711,2.3296,-1.659108,-5.927073,-3.107908,8.673392,2.071723,-0.903646,-0.005228,0.456966,9.029,-8.994978,-17.727917,4.461656,-5.452702,-1.870549,3.560572,0.057019,1.098858,1.408201,5.030915,2.766906,-6.588623,5.840314,7.678541,12.240383,-4.894965,4.621854,9.284639
5668,5.4081,9.366753,0.059619,-0.873826,7.437066,2.139228,2.983217,3.443892,3.692126,0.035441,-2.153479,-12.67108,-3.608366,-12.2106,-7.695537,10.322283,-11.694861,-2.265963,5.217758,-6.44193,-9.506944,-9.852247,10.208633,0.786313,7.316416,10.729048,1.581129,-8.413329,2.518105,-10.026792
5669,-1.183728,-1.415941,7.831262,2.074534,1.693436,2.898472,5.55984,-17.529768,3.298882,8.554613,1.302461,-3.498809,5.34575,12.372141,12.07936,-3.670977,-1.459367,9.70576,-7.317733,10.9793,-6.179857,-4.698361,-7.658743,0.393735,-5.477866,-4.146542,9.421505,-0.148166,-10.398942,0.271817
5670,6.521789,5.941519,7.054654,2.368877,-13.513931,-6.555597,2.18432,7.961579,-1.008875,-0.909872,11.700295,6.113079,-10.411837,-6.968945,9.759325,4.498506,-12.059668,-6.95088,-2.098891,3.869738,-5.044652,5.223174,4.911661,1.766534,0.102612,5.637228,7.696013,-5.339368,4.397408,9.233301
5671,-0.10552,-5.210485,2.816496,-6.179688,1.927535,-9.4566,12.282742,-5.339065,-2.987292,10.538361,11.515352,-2.401287,4.68438,2.685713,8.223341,-6.133526,-0.286541,-2.231907,0.184309,7.206703,-10.173757,-2.706034,-2.193005,0.398093,-8.043391,-3.660171,8.418639,10.566499,-5.831317,12.494383
5672,-1.797484,-8.412605,7.605919,-3.027659,6.172523,0.610875,-0.242792,-11.346002,-5.469417,-0.037308,3.102299,-10.641433,8.054829,8.673599,3.943421,-2.194104,-0.793284,-10.665514,-8.525901,8.702062,-4.821199,-11.251989,-1.634474,-0.649752,-9.976503,-7.227529,0.978805,8.015441,-6.70079,6.772714
5673,-5.452357,6.483872,4.112892,-0.724893,3.740519,2.043615,2.226986,4.396521,8.472238,13.156744,-7.156233,-1.77174,-3.802495,1.96134,-3.952482,14.567154,1.044032,-3.889007,17.407996,-7.258939,-7.633451,-7.213856,0.264133,7.399164,0.747632,-5.046782,6.766318,-14.496551,8.231654,-4.152771
5674,7.808397,-4.495862,2.519787,-4.740651,8.596032,-10.069758,6.843295,-9.29857,-5.080674,-2.586452,-5.402054,-6.188104,-0.278325,14.193526,7.511631,6.945538,3.72064,-2.256829,-1.015969,7.691467,4.469648,4.244467,6.168078,-10.186914,9.887626,1.14976,1.543804,-1.22655,6.989713,-7.334261
5675,0.659681,-8.35185,9.117188,-14.101384,2.602316,-2.53363,0.992406,-1.773466,-7.339756,5.329107,10.624662,1.948033,5.248615,3.342128,5.841115,-4.403014,-2.93941,-2.227213,-3.677004,1.760057,0.669981,-4.811046,-7.824701,-5.318458,-4.294616,-2.290813,0.209066,-1.38027,-4.098313,10.737031
5676,11.795656,6.301127,6.153066,-5.233371,15.503239,-2.137922,-2.864612,4.71675,3.461064,5.17987,-4.463451,-6.515366,-8.979506,-19.53012,-4.122369,-0.863281,12.58959,-2.946772,7.218381,-0.005126,-1.673216,-2.158295,-1.131523,10.58269,6.89057,1.387859,4.400767,-6.13749,0.381553,-0.446141
5677,-6.428572,-2.857575,5.36045,-5.632609,16.211893,-4.307378,12.961269,-11.602957,-2.828319,4.958829,3.966904,-15.188816,8.953875,6.244909,4.829384,-2.333041,-6.971101,-3.190963,-1.954793,8.815385,0.541543,-9.216793,-6.647851,-1.098201,-8.903769,-5.272876,4.295862,8.416392,-5.282548,4.202697
5678,-3.729569,2.449886,7.514668,-0.160952,7.699286,-0.489905,10.014284,-0.842369,-4.154322,10.622874,7.270001,-9.084719,3.545933,5.790597,11.618169,-2.112586,-5.49993,-7.569831,-7.235002,5.800537,-2.719499,-2.116933,-14.874564,-5.496383,-10.955974,-0.147362,-3.215638,-0.271768,-5.556946,2.365123
5679,13.52747,-0.890117,-6.388265,-0.054978,-0.755573,-8.404179,11.270347,-3.762742,-8.518545,-10.157137,-1.886362,-4.105005,-0.357849,-0.389783,7.931926,2.225521,5.122496,3.175132,-2.912298,8.058934,4.592089,6.689149,7.097627,-9.778406,9.598134,0.749488,-0.875743,-7.234154,5.017329,-8.108403
5680,-4.83204,-1.422785,6.838963,-2.213081,6.580433,0.843018,10.353617,-10.826811,-2.917296,5.633481,1.937963,-5.025892,5.712633,5.73911,1.240394,-7.708557,-1.929981,0.558497,-0.618614,6.124701,-2.425289,-19.374096,-13.422477,-11.437442,-11.059423,-3.025058,7.770438,10.093888,-5.20623,-1.308774
5681,4.700872,-2.269796,-0.354736,-0.004573,-6.77777,-4.568695,8.947945,7.101523,-1.083996,7.520162,4.273166,2.965936,-2.539175,-4.287712,3.932004,-7.648312,3.185073,12.093692,2.145932,4.05809,-3.12801,6.034214,3.947466,-3.993503,5.700501,7.195417,11.861164,2.601835,7.27967,0.284827
5682,9.211184,-3.892078,-1.912838,3.107974,1.492154,-8.871678,1.61947,-0.504573,1.778813,-3.506136,-9.047486,-7.200792,6.518227,1.692733,4.633565,2.878029,1.716926,6.7503,-8.950725,-0.145689,0.297584,-0.845156,5.22471,-8.521564,5.150118,6.373009,5.20723,-4.288472,0.711047,-3.877312
5683,-0.346188,3.23297,-2.008753,6.077531,-8.802498,-11.053966,0.735398,8.693686,9.534759,6.628397,8.834542,7.676598,-11.593293,-6.215326,1.869703,-8.983862,-4.137309,5.366405,4.989065,6.600349,-0.925274,7.053344,1.724679,-2.481306,3.7692,3.135743,7.148859,-3.305284,6.688116,-0.654697
5684,-7.11235,-1.50593,5.646989,-4.942284,3.361732,-6.968825,5.943078,-2.670028,-1.543986,3.288208,12.262005,-6.438377,6.5029,3.006022,6.862828,-3.415694,-5.368911,3.129845,-8.696273,-7.957265,3.625593,-1.954794,-3.468451,-7.004685,-1.187965,-5.210217,3.918466,-3.873581,-2.798453,4.77509
5685,-3.607356,-0.72548,3.295686,-0.33963,2.499483,-7.873362,5.511918,-0.296724,-4.643418,-6.942038,-3.92048,1.110912,5.10365,3.215193,3.671527,5.238215,4.969,6.96094,-12.375273,6.452835,3.465895,1.717388,5.756823,-2.274519,15.241706,5.689849,4.419987,-4.029747,5.090498,-3.695006
5686,0.835999,9.505401,2.411809,-7.753658,3.509173,4.49589,11.367923,4.833365,8.769821,9.873829,-4.637015,-9.317385,-0.465545,-4.904905,-1.662601,3.901021,2.678098,-4.166827,3.526898,-7.113848,-9.331333,-11.982156,15.790074,6.793404,13.218966,3.443934,14.430006,-3.295528,-3.030822,-2.786925
5687,0.813932,-6.967099,7.823333,-6.27329,3.833218,-2.279783,6.640297,-10.717587,1.920093,6.515762,-4.886329,-2.251609,7.298556,8.335552,6.377611,-5.025961,-5.460825,-3.462595,-2.658865,7.447786,-4.447525,-2.76481,-9.728018,-5.208818,-8.551195,0.529898,4.082446,-1.246871,-8.451962,4.719216
5688,-0.80344,-7.216667,-0.075505,-10.865542,8.247579,-8.017227,5.943493,-5.431856,-7.480708,5.233157,4.493738,-1.176146,2.262907,-2.315986,12.342003,-6.419905,-9.282675,-6.426008,-7.728244,5.780951,-6.858886,-8.90856,-10.999529,-3.148326,2.138161,-8.279463,6.168126,1.232646,-0.085513,3.599263
5689,4.282879,0.772252,4.733892,2.519426,-5.515643,-8.910412,4.594239,3.55633,9.140842,6.182551,4.942037,7.253045,-7.098485,-2.590178,9.818739,-13.502557,0.022633,1.529752,6.696731,4.563405,-5.679866,5.998664,3.791979,-1.375,4.730383,4.507317,0.054629,-9.655386,-0.159325,4.502474
5690,6.118771,-3.542246,6.552811,1.516359,9.116088,-10.740334,4.150406,-9.450855,-11.054201,-14.198778,-4.837806,-8.004906,11.198004,9.897305,11.637369,1.308753,1.669747,5.959341,-6.132657,-1.087407,2.934393,0.569513,3.342571,0.988611,-1.824292,-0.314553,10.621643,-0.862473,13.834714,-4.731178
5691,-8.86413,-10.760286,1.180245,-2.541655,10.854387,-15.306053,-6.532355,-6.108973,-3.440993,0.535232,3.176719,1.856086,0.679591,1.3335,5.148535,-7.286519,-6.293583,-6.509555,-8.148372,-2.183079,-3.475318,3.382747,-7.609103,-4.430074,-0.999672,-9.813088,10.459597,5.266428,-6.230153,6.192018
